CustomerId,Age,Gender,Churn
15614893,38,Male,0
15665963,30,Male,0
15612524,41,Female,0
15596962,24,Male,0
15744942,55,Male,1
15573278,39,Female,0
15717056,25,Female,0
15795881,35,Male,0
15758939,35,Male,0
15792250,45,Male,0
15740406,38,Female,1
15768137,23,Female,1
15569120,30,Male,0
15723721,30,Female,0
15777122,31,Male,0
15742681,26,Male,0
15582090,36,Female,0
15711254,35,Female,0
15775067,47,Male,1
15602851,40,Female,0
15802857,33,Male,0
15701175,33,Male,0
15783019,62,Female,1
15728912,44,Female,0
15585580,52,Male,1
15583480,36,Male,0
15620341,44,Female,0
15613886,43,Female,1
15792916,40,Male,0
15710408,38,Male,0
15598695,68,Male,0
15649354,35,Male,0
15737556,43,Male,1
15671610,36,Male,0
15625092,57,Female,1
15741032,48,Male,0
15750014,37,Male,0
15784761,46,Male,1
15768359,36,Female,0
15805769,33,Female,0
15719508,49,Male,1
15609011,47,Female,1
15703106,40,Male,0
15626795,40,Female,1
15773731,35,Female,0
15756196,50,Male,0
15687903,29,Female,0
15777599,34,Male,0
15754577,51,Female,1
15584113,53,Male,1
15669589,68,Male,1
15632793,29,Male,0
15711130,45,Female,0
15615254,40,Female,0
15720583,44,Male,1
15780432,37,Female,1
15673223,44,Female,0
15807989,37,Male,0
15761168,38,Female,1
15651272,38,Male,0
15812832,33,Female,0
15680517,34,Male,1
15750569,46,Female,0
15690743,61,Male,1
15627741,29,Male,0
15712121,34,Female,0
15805429,59,Male,0
15814923,38,Male,0
15589230,63,Male,0
15775490,38,Female,0
15749727,50,Male,0
15619238,29,Female,0
15593468,33,Male,0
15718454,44,Female,0
15789498,30,Female,0
15744691,29,Female,0
15708289,25,Female,0
15790412,26,Male,0
15741416,42,Male,0
15598894,38,Female,0
15663294,32,Male,0
15572728,36,Female,0
15706729,38,Male,0
15674433,28,Female,0
15641170,36,Female,0
15806284,31,Male,0
15690958,23,Male,0
15606386,46,Female,1
15682322,37,Male,0
15579915,29,Female,0
15681928,35,Female,0
15734005,42,Female,0
15650432,41,Male,0
15592578,41,Female,0
15671243,47,Female,0
15775709,27,Female,0
15702631,26,Male,0
15602282,45,Male,1
15717879,79,Male,0
15740878,29,Male,0
15794468,42,Female,0
15773277,35,Female,0
15572657,29,Male,0
15800295,34,Female,0
15672397,38,Female,0
15684921,25,Male,0
15720676,37,Female,0
15731829,34,Female,0
15732672,35,Male,0
15692406,37,Male,0
15764405,29,Male,0
15757537,31,Male,0
15793307,41,Female,1
15660679,38,Female,0
15666856,49,Male,0
15687372,49,Female,1
15667289,50,Female,0
15624641,43,Female,1
15734610,42,Female,1
15631882,45,Female,0
15642709,30,Female,0
15811026,43,Female,0
15596303,39,Female,1
15787255,55,Male,1
15617166,37,Female,0
15742442,46,Male,0
15758692,29,Female,0
15568238,20,Male,0
15730353,29,Female,0
15731555,45,Female,1
15582404,26,Female,0
15721462,58,Male,0
15632899,20,Female,0
15808526,58,Male,1
15694349,44,Male,0
15718465,51,Female,1
15682995,32,Female,0
15584776,37,Female,0
15777772,55,Male,0
15576156,28,Female,0
15646756,33,Male,0
15742886,26,Male,0
15586135,28,Male,0
15616152,47,Female,0
15721460,60,Female,1
15727317,49,Female,1
15649536,38,Female,0
15754929,31,Female,0
15572051,40,Male,0
15668142,37,Male,0
15701176,26,Female,0
15708422,35,Female,0
15655632,27,Female,0
15744606,29,Male,0
15612140,46,Male,0
15656086,54,Male,1
15655298,54,Male,0
15644796,38,Male,1
15726250,38,Male,0
15764432,42,Female,0
15631721,38,Male,0
15707479,40,Female,0
15579826,66,Female,0
15668104,37,Male,0
15641604,55,Female,1
15587240,40,Male,0
15680767,64,Male,0
15601594,51,Female,1
15589969,34,Male,0
15703728,47,Female,1
15617790,29,Female,0
15662500,32,Female,0
15778526,48,Female,0
15670584,31,Male,1
15748069,25,Male,0
15680597,38,Male,0
15628992,32,Female,0
15719624,38,Female,0
15812767,70,Male,0
15689201,49,Male,0
15614716,37,Male,0
15683618,35,Male,0
15799631,36,Male,0
15692259,29,Female,0
15590966,42,Female,0
15656426,42,Female,0
15675256,33,Male,0
15751185,50,Female,0
15789582,55,Female,0
15651103,69,Male,0
15672299,44,Male,0
15772250,46,Female,0
15763922,31,Female,0
15633870,36,Male,0
15624323,36,Male,0
15688612,33,Female,0
15694644,43,Male,0
15587174,29,Male,1
15579559,30,Male,0
15775430,31,Female,0
15623695,31,Male,0
15760849,39,Male,0
15813095,37,Female,0
15705281,38,Female,0
15812594,34,Female,0
15626322,29,Female,0
15723105,28,Male,0
15588449,27,Male,1
15794849,22,Female,0
15620000,34,Male,0
15799720,43,Male,0
15711287,35,Female,0
15613102,31,Male,1
15621440,38,Male,0
15677146,28,Female,0
15801169,39,Female,1
15722425,32,Female,0
15682421,30,Male,1
15691910,30,Female,0
15721779,41,Female,0
15579548,36,Female,0
15681075,58,Male,0
15607884,39,Male,0
15767757,29,Male,0
15791550,27,Female,0
15658589,38,Male,0
15670822,22,Male,0
15629744,71,Male,0
15660768,40,Female,0
15726310,27,Female,0
15641298,42,Female,0
15625675,36,Female,0
15713354,22,Female,1
15633866,30,Male,0
15704231,33,Male,0
15735400,28,Female,0
15632826,38,Female,0
15751022,37,Male,0
15664737,38,Male,0
15681126,38,Male,0
15738954,35,Female,0
15662263,22,Male,0
15621611,55,Male,1
15783752,29,Male,0
15709474,57,Male,1
15701280,24,Male,1
15671104,43,Male,0
15796434,28,Male,0
15781505,20,Female,0
15625819,38,Female,0
15753174,37,Female,1
15654067,29,Female,0
15724719,22,Female,0
15624695,72,Male,0
15718216,43,Female,0
15586300,66,Male,0
15783349,39,Male,0
15725767,23,Female,0
15791925,29,Male,0
15793585,35,Male,0
15576641,40,Male,0
15749519,38,Female,1
15684960,46,Female,1
15591286,49,Male,1
15668323,41,Female,1
15608528,68,Male,1
15645184,29,Female,0
15702566,26,Male,0
15660840,30,Female,0
15750811,44,Female,0
15733842,24,Female,0
15581526,41,Female,0
15662751,40,Male,1
15684319,37,Female,1
15702190,43,Male,0
15588517,38,Male,0
15801863,32,Male,0
15584271,59,Male,0
15700366,39,Male,0
15804038,44,Male,1
15720820,24,Male,0
15743759,39,Male,0
15749947,44,Male,0
15670496,27,Female,0
15746664,20,Female,0
15745533,63,Female,1
15761497,48,Female,1
15628600,31,Male,0
15627002,38,Male,0
15614635,52,Male,0
15731281,35,Male,0
15814022,26,Female,0
15659194,30,Male,0
15745030,41,Female,0
15691817,44,Female,1
15707488,27,Female,0
15784700,31,Male,0
15710397,26,Female,0
15687648,28,Female,0
15732281,34,Female,1
15607230,33,Male,0
15567630,40,Female,1
15587507,47,Female,1
15733904,32,Female,0
15709511,43,Female,0
15579616,42,Male,0
15694852,29,Male,0
15589924,40,Male,0
15799300,31,Female,1
15731330,40,Male,0
15694129,28,Female,1
15620372,31,Female,0
15744622,32,Female,0
15799815,23,Male,0
15759250,51,Male,0
15732643,53,Male,1
15690540,41,Female,0
15803078,38,Female,0
15652180,30,Male,0
15741195,19,Male,0
15743490,56,Female,1
15575510,32,Male,0
15732610,28,Female,0
15602909,41,Male,0
15734058,32,Male,0
15801788,29,Female,0
15702462,44,Male,1
15683416,51,Male,1
15794187,36,Female,0
15792989,71,Male,0
15613734,33,Male,0
15606177,39,Female,0
15636700,39,Male,0
15645766,25,Male,0
15671345,42,Female,0
15652469,27,Female,0
15749638,51,Male,1
15728706,49,Female,1
15735439,31,Female,0
15778696,36,Female,0
15624744,42,Female,1
15584338,40,Female,0
15726178,48,Female,0
15794939,72,Male,0
15788068,45,Female,1
15572956,36,Male,0
15780386,40,Female,0
15791114,37,Female,0
15708046,31,Female,0
15719779,25,Female,0
15591550,36,Female,0
15639368,25,Female,0
15699830,40,Male,0
15569264,32,Male,0
15595158,31,Male,0
15599126,43,Male,1
15650575,59,Male,1
15641490,25,Female,0
15680234,27,Female,0
15592230,41,Male,0
15626212,29,Male,0
15700627,46,Female,1
15782641,29,Female,0
15784445,33,Female,0
15813681,24,Male,0
15596649,39,Female,0
15700460,55,Male,1
15724076,57,Female,1
15784000,34,Female,1
15733966,55,Male,1
15612667,42,Female,0
15654025,51,Female,0
15589431,47,Male,0
15578238,47,Female,0
15566269,25,Female,0
15639217,34,Female,0
15688644,31,Female,0
15662426,32,Male,1
15720511,41,Female,1
15567246,32,Male,0
15647965,57,Male,1
15679048,41,Male,0
15675749,23,Male,0
15782181,35,Female,1
15795738,31,Male,0
15773751,29,Female,0
15655436,47,Male,1
15691396,31,Male,0
15796958,39,Female,0
15801832,42,Male,1
15661349,35,Female,0
15719265,46,Female,0
15779985,37,Male,0
15663410,51,Male,1
15704144,33,Male,0
15774104,39,Male,0
15812230,42,Male,0
15742848,41,Male,0
15745326,62,Female,1
15674541,52,Female,1
15728564,41,Male,1
15580701,33,Female,1
15688973,39,Male,0
15709412,30,Male,0
15607753,23,Male,0
15705352,38,Male,0
15602500,38,Male,0
15672437,72,Male,0
15720968,27,Female,0
15730796,21,Male,0
15768219,36,Female,0
15663883,32,Male,0
15589296,40,Male,0
15586425,28,Male,0
15679813,28,Female,0
15681410,36,Male,1
15668283,48,Female,1
15624072,22,Female,0
15669664,54,Female,1
15682728,32,Female,0
15573851,38,Female,1
15733661,27,Female,0
15710012,44,Female,1
15763327,32,Male,0
15668853,44,Male,0
15639303,48,Male,0
15691011,42,Male,0
15638513,40,Female,0
15648933,44,Male,1
15628904,35,Male,0
15644788,30,Female,0
15598161,47,Female,0
15745624,37,Female,0
15733169,22,Male,0
15801417,37,Male,0
15592707,64,Male,0
15593954,47,Female,0
15714431,37,Male,0
15638257,54,Male,0
15690939,28,Male,0
15723613,28,Female,0
15813640,40,Female,0
15707322,48,Female,1
15588918,42,Female,0
15600357,40,Female,0
15747014,28,Male,0
15809830,50,Male,0
15662245,32,Male,0
15651075,35,Male,0
15594456,56,Male,1
15583462,28,Male,0
15757661,39,Female,0
15729117,31,Male,0
15749671,35,Male,0
15566253,44,Female,1
15595153,44,Female,0
15698572,36,Female,0
15674149,36,Male,0
15623082,35,Female,0
15797905,48,Female,0
15746028,24,Female,0
15582951,25,Female,0
15616471,51,Male,0
15641575,37,Female,0
15638803,32,Female,0
15808283,33,Female,0
15811200,34,Female,0
15733476,30,Male,0
15633274,34,Female,0
15582168,61,Female,0
15807269,43,Female,1
15602979,29,Female,0
15660417,43,Female,1
15590199,28,Male,0
15641794,33,Male,0
15779174,36,Male,0
15785547,28,Female,0
15795124,50,Male,0
15718912,44,Male,1
15592028,46,Male,0
15580227,33,Female,0
15657830,43,Female,0
15798256,45,Female,1
15643819,25,Female,0
15754301,39,Female,0
15726855,45,Female,1
15755225,34,Female,0
15725221,62,Male,0
15789055,35,Female,0
15617507,36,Female,0
15668894,41,Male,0
15589563,31,Female,0
15693162,29,Female,0
15750099,36,Female,0
15795540,36,Male,0
15794941,41,Female,0
15611848,32,Male,0
15581237,33,Male,0
15738150,45,Male,0
15678571,21,Female,0
15736124,25,Male,0
15623202,39,Female,1
15804201,42,Male,0
15596863,38,Male,0
15696277,34,Female,0
15748608,42,Male,0
15723864,47,Female,1
15802390,34,Male,0
15774336,44,Male,0
15648766,35,Female,0
15659094,34,Female,0
15606397,44,Male,1
15642619,46,Female,0
15666032,28,Female,0
15595842,45,Female,1
15753837,38,Male,0
15783882,41,Male,0
15799790,35,Male,0
15628155,35,Male,0
15703778,33,Male,0
15722322,78,Male,0
15639278,36,Male,1
15568487,35,Male,0
15682084,31,Female,0
15642821,48,Female,1
15601387,35,Female,0
15642515,42,Male,0
15710421,36,Female,0
15726774,35,Female,0
15649078,27,Male,0
15641877,47,Male,0
15796496,31,Female,0
15815690,40,Male,0
15631739,24,Male,0
15625584,32,Female,0
15802466,53,Male,0
15697028,34,Male,0
15575759,40,Female,1
15567442,75,Male,0
15746805,33,Female,0
15636330,48,Female,1
15714970,32,Female,0
15653784,37,Male,0
15693543,33,Male,0
15773283,65,Female,1
15742534,28,Male,0
15569878,37,Male,0
15729454,33,Female,0
15578375,39,Female,0
15785559,43,Female,1
15649414,61,Male,0
15701605,37,Female,0
15686696,37,Female,0
15625586,35,Male,0
15654975,53,Male,0
15782993,51,Male,0
15774382,49,Male,0
15689602,38,Male,0
15756155,32,Male,0
15812647,34,Female,0
15736043,34,Male,0
15696744,31,Female,0
15602572,33,Male,0
15674765,44,Female,0
15678725,29,Male,0
15694444,32,Female,1
15795878,45,Male,0
15735346,41,Male,0
15687094,28,Female,0
15790067,39,Female,0
15605742,43,Female,1
15566740,51,Male,0
15664897,35,Male,1
15585777,38,Male,0
15650864,42,Female,0
15806709,33,Female,0
15633818,32,Female,0
15713845,38,Female,1
15639662,38,Female,0
15567013,33,Female,0
15777784,44,Male,0
15800251,26,Female,0
15651315,41,Female,0
15651450,31,Male,0
15784218,38,Male,0
15572398,39,Male,0
15707962,40,Female,0
15705663,39,Male,0
15645355,34,Male,1
15729557,36,Female,1
15631436,35,Female,0
15583073,56,Male,1
15614361,42,Male,0
15724684,46,Female,0
15700083,39,Female,0
15636541,35,Male,0
15796015,42,Male,0
15787222,28,Male,0
15594270,38,Male,0
15701524,36,Female,0
15645847,35,Female,1
15708867,38,Female,1
15613140,34,Male,0
15628893,29,Female,0
15764073,36,Male,0
15782879,40,Male,0
15635964,65,Female,1
15726087,62,Male,0
15726313,50,Female,0
15578073,22,Female,0
15786249,30,Female,0
15812850,67,Male,0
15596972,38,Female,0
15620579,31,Male,0
15768270,31,Female,0
15656597,38,Male,0
15699446,25,Male,0
15615004,37,Male,0
15704771,35,Male,0
15588372,37,Female,1
15681439,25,Female,0
15607509,38,Female,0
15670343,19,Female,0
15597968,50,Female,1
15658432,40,Male,0
15616431,33,Male,0
15796957,35,Male,1
15815552,42,Male,0
15631871,57,Male,0
15635870,50,Male,1
15596713,37,Male,0
15684211,44,Female,0
15760521,50,Male,0
15608408,39,Female,0
15804721,49,Female,0
15730272,58,Male,0
15741988,52,Female,1
15771728,41,Female,0
15605113,27,Male,0
15661945,40,Female,0
15783816,28,Female,0
15721207,42,Female,0
15764072,31,Male,0
15689412,32,Female,0
15798385,46,Male,0
15775339,29,Female,0
15585256,26,Male,0
15797329,43,Female,1
15780220,38,Male,0
15648951,41,Male,0
15752409,31,Female,0
15807524,44,Female,0
15766649,38,Female,0
15696812,42,Male,0
15581295,45,Female,0
15663234,60,Male,0
15741417,35,Male,0
15695174,29,Male,0
15665168,44,Male,0
15601503,28,Female,0
15706131,37,Female,0
15782758,40,Male,0
15591091,44,Female,1
15715877,28,Female,0
15756918,38,Female,0
15746662,27,Male,0
15626679,33,Male,0
15793343,29,Male,0
15576774,38,Female,0
15801316,61,Male,0
15800514,24,Female,1
15662232,42,Female,0
15737778,41,Female,0
15782096,36,Male,1
15783522,37,Male,0
15785373,42,Female,1
15756272,35,Female,1
15615245,19,Male,0
15600174,35,Male,0
15752956,29,Male,0
15644882,36,Female,0
15766272,61,Male,0
15800620,29,Female,0
15569764,41,Female,0
15747458,43,Male,0
15573171,63,Male,1
15736769,27,Female,0
15763381,30,Male,0
15814430,41,Female,1
15638607,52,Female,1
15737133,68,Male,0
15613945,26,Female,0
15659937,40,Male,0
15765287,38,Female,0
15661723,71,Male,1
15766064,33,Female,0
15649616,60,Male,1
15719017,34,Male,0
15720919,42,Male,1
15706706,33,Male,0
15709653,32,Female,0
15805104,73,Male,0
15622442,29,Female,0
15572801,34,Female,0
15767598,28,Female,0
15757897,26,Male,0
15568104,26,Male,0
15763414,32,Female,0
15732265,33,Female,0
15621974,33,Female,0
15803947,30,Female,1
15720706,39,Male,0
15759290,29,Female,0
15651664,61,Female,1
15795132,25,Female,0
15811565,47,Male,1
15713774,46,Female,1
15691840,37,Male,0
15682021,23,Female,0
15612931,50,Male,0
15676707,39,Female,0
15601383,44,Female,0
15662662,30,Female,0
15752694,32,Male,0
15590683,31,Male,0
15773591,46,Male,0
15723620,41,Male,0
15671779,39,Female,0
15672966,64,Male,0
15624667,35,Male,0
15812888,41,Male,1
15724154,49,Female,1
15749540,36,Female,0
15621063,42,Female,0
15661626,45,Female,1
15698703,40,Male,0
15801431,48,Male,0
15649451,25,Male,0
15626156,60,Male,0
15606158,39,Female,0
15589496,34,Female,0
15730345,35,Male,0
15572038,35,Female,1
15643439,47,Male,0
15604158,39,Male,0
15657396,31,Male,0
15709478,37,Male,0
15628824,37,Male,0
15814519,37,Female,0
15636520,27,Female,0
15794414,46,Male,0
15643671,49,Female,1
15700650,34,Female,0
15680224,26,Male,0
15784286,40,Male,0
15693996,33,Female,0
15764343,46,Female,0
15704168,38,Female,1
15680197,41,Male,0
15633729,43,Male,0
15577683,29,Male,0
15800746,45,Male,1
15788686,40,Male,0
15742798,22,Female,1
15596647,54,Male,0
15756070,44,Male,0
15775116,31,Female,0
15575428,35,Male,0
15654074,38,Female,0
15695872,30,Male,0
15568885,34,Female,0
15725036,42,Male,0
15632665,61,Male,1
15571476,38,Female,0
15776850,43,Male,0
15623649,32,Male,0
15751131,41,Male,0
15688128,34,Male,0
15678412,45,Female,0
15770291,29,Female,0
15583392,37,Female,1
15690731,40,Male,0
15697948,36,Male,0
15608328,41,Female,0
15766378,45,Male,0
15600813,50,Male,0
15706217,28,Male,0
15601417,32,Male,0
15610972,44,Female,1
15674620,37,Male,0
15785350,23,Female,0
15749119,31,Male,0
15756535,39,Male,0
15700965,32,Male,0
15791851,34,Male,0
15717156,30,Male,0
15740846,40,Male,0
15573284,45,Female,0
15729083,36,Male,0
15611612,29,Female,0
15694381,51,Female,0
15651737,44,Male,0
15663168,35,Female,0
15643426,36,Female,0
15618245,31,Female,0
15717527,49,Female,0
15793478,39,Female,1
15642248,66,Male,0
15640377,36,Female,0
15723950,40,Male,1
15590327,42,Female,0
15706199,36,Female,0
15671514,33,Male,0
15727041,71,Male,0
15738063,29,Male,0
15711733,48,Male,0
15652320,40,Female,0
15634180,26,Female,0
15694566,42,Female,1
15726103,55,Female,1
15646351,27,Female,0
15730044,42,Male,1
15795186,38,Female,0
15784890,32,Female,0
15694125,57,Male,0
15565891,39,Female,0
15674254,45,Male,0
15775206,37,Female,0
15797627,54,Male,0
15649853,45,Male,1
15610379,30,Male,0
15659800,50,Male,1
15716236,35,Female,0
15672053,38,Female,0
15663933,35,Female,1
15814236,38,Male,0
15583597,47,Male,0
15607395,33,Female,0
15694556,60,Female,1
15744109,32,Male,0
15800688,42,Female,0
15810878,38,Male,0
15587835,41,Male,0
15763515,30,Female,0
15725882,40,Male,0
15788022,41,Male,0
15663917,43,Male,0
15656865,69,Male,0
15667971,34,Male,0
15800366,29,Male,0
15717231,37,Female,0
15643188,47,Female,1
15671351,35,Female,0
15573628,51,Female,1
15698953,36,Male,1
15753888,62,Male,1
15737961,29,Male,0
15801701,35,Male,0
15684419,37,Female,0
15794266,32,Female,0
15810711,37,Male,0
15771270,27,Male,1
15607786,26,Male,0
15624519,49,Female,1
15799910,32,Female,1
15602479,37,Male,0
15617419,29,Male,0
15657603,35,Female,0
15570379,51,Female,1
15772996,40,Male,0
15729574,71,Male,0
15737267,49,Female,1
15799128,38,Male,0
15813327,21,Male,0
15711921,29,Male,0
15654300,33,Male,0
15569945,29,Female,0
15569666,45,Female,1
15681887,33,Male,0
15608873,51,Female,0
15762091,22,Male,0
15722053,33,Male,0
15782100,22,Male,0
15765300,40,Female,1
15743570,34,Male,0
15608541,46,Female,1
15750671,31,Female,0
15813659,56,Female,1
15757867,30,Female,1
15652914,38,Male,0
15723818,37,Female,0
15713819,48,Male,0
15656484,40,Male,0
15778515,40,Female,0
15803840,32,Female,0
15735339,39,Female,0
15600392,53,Male,1
15625740,62,Male,0
15663817,46,Male,0
15734461,31,Male,0
15780142,43,Female,0
15709920,33,Female,1
15684248,21,Male,0
15643158,40,Female,1
15693902,19,Male,0
15578307,33,Male,0
15585379,39,Female,0
15758510,26,Female,0
15692918,36,Male,0
15705301,41,Male,0
15718231,28,Male,0
15567991,31,Male,0
15772650,55,Male,1
15574795,38,Male,0
15706036,38,Male,0
15723856,29,Male,0
15812920,40,Male,0
15691287,33,Female,1
15804797,54,Male,1
15708650,31,Male,0
15712777,38,Female,0
15786469,34,Female,0
15669219,35,Female,0
15641004,48,Male,0
15648067,39,Female,0
15704014,37,Female,0
15645136,30,Female,0
15709604,23,Female,0
15713637,34,Female,0
15793901,27,Female,0
15569759,27,Female,0
15712930,42,Female,0
15586504,40,Female,0
15677317,29,Male,1
15664270,45,Female,1
15731519,30,Female,0
15745623,32,Female,0
15813862,66,Male,0
15641934,46,Female,1
15713043,33,Male,0
15700749,39,Male,0
15697567,33,Male,0
15715414,38,Female,0
15639530,42,Male,0
15726058,27,Male,0
15725665,47,Female,1
15698872,39,Female,0
15812184,31,Female,0
15742609,28,Male,0
15815043,49,Female,0
15640648,36,Male,0
15627203,54,Male,0
15786196,44,Female,1
15612095,48,Female,1
15674368,39,Male,0
15783477,39,Male,0
15757559,53,Female,1
15591036,43,Female,1
15761241,36,Male,0
15695078,32,Male,0
15645744,30,Male,0
15566988,46,Female,1
15749300,47,Male,0
15594340,41,Female,1
15607065,34,Female,0
15778089,37,Female,0
15773723,22,Male,1
15697035,31,Female,0
15679668,38,Male,0
15709861,30,Male,0
15791958,41,Male,1
15791030,33,Female,0
15695339,53,Female,1
15658813,55,Male,0
15715709,43,Male,0
15722533,40,Male,0
15683118,32,Female,0
15672798,45,Male,0
15680112,35,Female,0
15714575,44,Male,1
15806808,57,Female,1
15590637,41,Male,0
15657535,29,Male,1
15696141,31,Female,0
15811947,33,Male,0
15649024,39,Male,1
15594928,38,Female,0
15765532,76,Male,0
15741719,40,Male,0
15665629,33,Female,0
15728917,48,Female,1
15762993,32,Male,0
15571193,42,Male,1
15653521,40,Male,0
15802220,35,Female,0
15644132,30,Male,0
15600832,43,Female,0
15797919,37,Female,0
15603743,28,Male,0
15579714,29,Male,0
15634295,35,Female,0
15786680,37,Female,0
15623499,49,Female,1
15691823,37,Male,0
15809279,45,Male,0
15758039,44,Male,0
15807163,38,Female,1
15631639,40,Male,0
15713770,41,Female,0
15698167,24,Female,0
15781710,31,Female,0
15801296,37,Female,0
15704378,37,Male,0
15767891,28,Female,0
15640667,41,Female,0
15702145,33,Male,0
15679738,35,Female,1
15636634,25,Female,0
15809227,35,Male,0
15601811,53,Female,1
15625494,32,Male,0
15723737,27,Female,0
15682955,32,Male,0
15758856,45,Female,0
15746065,35,Male,0
15783865,59,Male,0
15745455,62,Male,0
15583033,20,Male,0
15644212,28,Female,0
15735688,31,Female,0
15658577,37,Male,1
15606887,30,Female,1
15783026,41,Female,0
15579892,19,Male,0
15802088,22,Male,0
15589323,24,Male,0
15636395,31,Female,0
15712772,28,Male,0
15700937,24,Male,0
15766659,33,Female,0
15814033,38,Female,0
15783007,45,Male,1
15654183,26,Female,0
15609899,37,Female,0
15747323,48,Female,1
15582591,59,Male,0
15738835,38,Female,0
15782404,34,Female,0
15697480,30,Male,0
15697045,35,Male,0
15781234,35,Female,0
15579891,52,Male,0
15805690,35,Female,1
15612139,33,Male,1
15568834,27,Female,0
15709917,46,Female,0
15718843,41,Female,0
15799494,44,Male,0
15673439,50,Male,1
15669011,44,Male,1
15581388,33,Female,0
15743153,40,Male,0
15579787,39,Female,0
15759966,36,Female,0
15601045,37,Female,0
15764021,34,Female,0
15687218,27,Male,0
15626452,32,Male,0
15700964,27,Male,0
15768887,26,Male,0
15735358,46,Male,0
15749472,45,Female,0
15685872,29,Male,0
15760851,31,Female,0
15734588,46,Male,0
15784594,37,Male,0
15606435,69,Male,0
15790247,40,Male,0
15676433,36,Female,0
15625905,41,Female,0
15626414,44,Female,0
15623220,45,Female,0
15752857,52,Female,0
15677908,42,Female,0
15773013,47,Male,1
15623972,23,Male,0
15738627,25,Male,0
15643392,31,Male,0
15684868,56,Female,1
15627854,44,Male,0
15669253,39,Female,1
15758023,47,Female,1
15574558,32,Male,0
15635256,31,Male,0
15680399,23,Female,0
15674720,37,Male,1
15580249,45,Female,0
15675431,34,Female,0
15698285,41,Male,0
15810775,52,Male,0
15678173,35,Male,0
15665222,52,Female,0
15803908,45,Male,0
15586039,36,Male,0
15802570,45,Male,0
15781451,42,Female,0
15721019,24,Female,0
15738588,37,Female,0
15730657,41,Male,0
15739292,31,Male,0
15725945,42,Female,1
15813159,52,Male,1
15636820,40,Female,0
15603880,38,Male,1
15619494,31,Male,0
15596992,45,Female,1
15735025,37,Male,0
15730759,27,Female,1
15752912,30,Female,0
15711316,27,Male,0
15738785,26,Male,0
15777896,33,Male,0
15628963,43,Male,0
15742126,38,Male,0
15575623,31,Female,0
15741652,37,Male,0
15738884,41,Female,0
15615050,47,Male,1
15803005,57,Male,0
15743498,52,Female,1
15720463,30,Female,0
15588695,32,Male,1
15665802,36,Male,0
15571144,28,Male,0
15750731,50,Female,1
15605134,34,Female,0
15626044,28,Male,0
15737910,35,Female,0
15761076,41,Male,0
15710105,26,Male,1
15577402,31,Male,0
15803337,23,Female,0
15654372,34,Female,0
15585867,36,Male,0
15662488,44,Female,1
15604813,40,Male,0
15611644,73,Male,0
15674928,37,Female,0
15656100,49,Female,0
15764293,33,Male,0
15636423,40,Male,0
15607629,48,Female,0
15577313,44,Female,1
15714493,33,Male,0
15643359,32,Male,0
15687913,34,Male,0
15790935,29,Male,0
15708693,33,Female,0
15672016,35,Male,0
15727605,43,Male,0
15651144,35,Female,0
15749401,60,Male,1
15691874,34,Female,0
15620735,33,Female,0
15769781,25,Male,0
15624611,37,Male,0
15773071,33,Male,0
15720371,51,Female,1
15717984,47,Female,1
15806407,37,Female,0
15785042,31,Female,0
15809302,24,Male,0
15677550,38,Female,0
15654096,24,Female,0
15617320,46,Female,0
15653065,22,Female,0
15649112,33,Male,0
15690526,31,Female,0
15806945,30,Female,0
15670066,34,Male,0
15625761,41,Female,1
15761525,31,Female,0
15735080,64,Male,0
15619537,31,Male,0
15598162,39,Male,0
15694300,26,Female,0
15637235,33,Female,0
15612444,29,Female,0
15626457,31,Female,0
15627995,26,Male,1
15706128,21,Female,0
15666430,38,Female,0
15627385,34,Male,0
15581323,28,Female,0
15608109,58,Male,0
15801942,41,Male,1
15567431,64,Male,0
15810167,75,Male,0
15644501,26,Male,0
15785290,29,Female,0
15611157,32,Female,0
15673837,61,Male,0
15656822,43,Male,1
15580560,73,Male,0
15760641,26,Male,0
15587584,31,Male,0
15604146,38,Male,0
15813974,37,Female,1
15746986,40,Female,0
15759741,34,Male,0
15734892,37,Male,0
15797194,39,Female,0
15723786,37,Female,0
15642726,53,Female,0
15664339,48,Female,1
15754526,36,Male,0
15703037,37,Male,1
15751412,36,Male,0
15609558,47,Male,1
15572408,39,Female,0
15613923,43,Male,0
15747000,27,Male,0
15731781,43,Female,0
15727198,28,Female,0
15794273,56,Male,0
15804950,41,Male,0
15576304,29,Male,0
15645200,54,Female,1
15779627,31,Male,0
15750755,33,Female,0
15569654,31,Female,0
15753079,41,Female,0
15684995,49,Male,0
15790763,49,Female,0
15766458,33,Female,0
15616221,29,Female,1
15776124,51,Male,0
15665811,33,Female,0
15729804,34,Male,0
15714062,40,Female,1
15592197,30,Female,0
15793116,40,Female,0
15638231,62,Male,0
15697678,36,Male,0
15800412,35,Male,0
15597610,41,Male,0
15726634,47,Female,0
15670866,31,Male,0
15667462,43,Female,0
15662574,37,Female,0
15716926,33,Female,0
15603554,45,Female,1
15716800,31,Male,0
15679429,32,Male,0
15616122,39,Male,0
15742172,32,Female,0
15792305,46,Male,1
15636016,34,Male,0
15733138,42,Male,0
15669741,36,Female,0
15616954,71,Male,0
15729238,48,Male,1
15718242,47,Female,1
15682914,34,Male,0
15654274,37,Female,0
15691457,36,Male,0
15719649,38,Female,0
15778897,28,Male,0
15589437,26,Male,0
15682369,47,Male,0
15626507,27,Female,0
